Start Date,End Date,Campaign Name,Reach,Frequency,Impressions,Clicks,Unique Clicks,Amount Spent (USD),Page Likes,Page Engagement,Post Engagement,Post Likes,Post Comments,Post Shares,Photo Views,Website Clicks,Cost per Page Engagement (USD)
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_548,61,1.016393,62,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_254,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_229,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_257,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_219,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_227,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_333,5132,1.031956,5296,11,11,17.39,2,15,13,0,0,0,13,0,1.159333
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_261,8,1.125,9,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_231,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_324,10552,1.011751,10676,37,31,63.39,6,51,45,2,0,3,27,13,1.242941
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_347,580,1.012069,587,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_361,92,1,92,1,1,0.45,0,1,1,1,0,0,0,0,0.45
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_341,5035,1,5035,10,10,15.97,2,9,7,0,0,0,1,6,1.774444
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_335,513,1.025341,526,2,2,3.07,0,2,2,0,0,0,1,1,1.535
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_342,94,1.010638,95,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_360,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_370,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_313,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_332,441,1.006803,444,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_457,78,1,78,1,1,0.45,0,1,1,1,0,0,0,0,0.45
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_549,51,1,51,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_445,269,1.007435,271,5,4,2.07,1,8,7,2,0,0,4,1,0.25875
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_488,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_480,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_452,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_446,375,1,375,3,2,1.3,1,4,3,1,0,1,0,1,0.325
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_443,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_460,37,1,37,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_476,31,1,31,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_430,285,1,285,2,1,0.51,0,5,5,2,0,2,1,0,0.102
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_484,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_440,322,1.003106,323,3,3,1.19,1,4,3,1,0,0,2,0,0.2975
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_438,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_567,3095,1.006785,3116,13,13,21.62,0,12,12,0,0,1,2,9,1.801667
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_472,45,1,45,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_477,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_462,699,1.001431,700,6,5,2.34,3,11,8,4,0,3,0,1,0.212727
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_464,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_436,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_468,47,1.021277,48,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_458,106,1,106,2,2,0.86,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_362,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_349,80,1,80,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_454,78,1,78,2,2,0.87,0,4,4,0,0,0,4,0,0.2175
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_337,23760,1,23760,78,64,131.22,14,90,76,12,1,4,24,35,1.458
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_344,89,1.022472,91,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_319,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_522,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_316,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_442,262,1.007634,264,8,8,3.08,0,12,12,3,0,0,6,3,0.256667
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_516,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_543,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_555,2710,1.004797,2723,7,6,12.35,1,7,6,0,0,0,0,6,1.764286
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_553,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_562,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_560,67,1,67,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_517,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_556,4455,1.010774,4503,8,5,11.76,1,6,5,0,0,0,0,5,1.96
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_2_547,49,1.040816,51,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_322,5463,1.00842,5509,24,22,36.56,4,39,35,4,0,1,25,5,0.937436
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_320,13328,1.011405,13480,109,93,171.71,13,215,202,15,0,9,137,41,0.798651
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_474,394,1.005076,396,7,7,2.71,1,10,9,5,0,1,3,0,0.271
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_478,11,1.090909,12,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_338,449,1.008909,453,4,4,7.07,0,4,4,1,0,0,0,3,1.7675
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_461,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_518,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_466,40,1,40,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_326,3993,1.00551,4015,7,6,12.11,1,12,11,0,0,0,10,1,1.009167
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_343,3186,1.003139,3196,6,4,10.7,2,6,4,1,0,0,1,2,1.783333
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_350,273,1.021978,279,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_336,9958,1,9958,75,62,121.81,14,89,75,5,0,2,19,49,1.368652
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_334,50,1.02,51,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_339,14788,1.017988,15054,27,25,45.23,2,38,36,2,0,1,10,23,1.190263
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_348,78,1.025641,80,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_328,6271,1.022166,6410,19,18,32.2,4,28,24,2,0,1,11,10,1.15
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_346,506,1.005929,509,2,2,3.46,0,1,1,0,0,0,0,1,3.46
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_318,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_345,1932,1.003623,1939,8,7,14.84,3,10,7,1,0,0,2,4,1.484
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_365,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
9/22/13,9/22/13,Simple_Multi_Fill_Campaign_1_340,600,1.005,603,2,2,3.76,2,2,0,0,0,0,0,0,1.88
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_426,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_332,450,1.013333,456,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_335,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_319,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_320,8720,1.000688,8726,63,53,99.44,13,78,65,11,2,2,24,26,1.274872
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_328,1552,1.010309,1568,6,6,9.9,1,6,5,1,0,0,2,2,1.65
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_326,2711,1.002951,2719,10,7,14.68,0,15,15,2,0,1,7,5,0.978667
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_338,1230,1.004065,1235,4,2,6.11,0,4,4,0,0,0,2,2,1.5275
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_365,29,1,29,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_363,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_345,550,1.003636,552,1,1,1.69,0,1,1,0,0,0,1,0,1.69
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_339,14118,1,14118,43,38,69.45,7,53,46,1,0,2,16,27,1.310377
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_334,56,1.017857,57,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_337,11389,1.018614,11601,37,30,57.64,3,46,43,5,1,6,12,19,1.253043
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_316,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_336,5739,1.00575,5772,35,30,50.69,9,44,35,2,0,1,10,22,1.152045
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_340,343,1.008746,346,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_370,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_313,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_350,143,1.006993,144,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_362,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_361,39,1,39,1,1,0.41,0,1,1,1,0,0,0,0,0.41
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_341,3349,1.001792,3355,6,6,8.91,0,10,10,0,0,0,4,6,0.891
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_344,41,1,41,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_347,324,1.003086,325,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_343,1308,1.001529,1310,2,2,2.3,0,1,1,0,0,0,0,1,2.3
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_324,6378,1,6378,32,26,51.3,6,48,42,6,2,1,25,8,1.06875
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_397,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_400,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_418,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_416,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_432,305,1,305,5,5,1.67,0,6,6,6,0,0,0,0,0.278333
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_399,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_321,33047,1,33047,146,121,224.67,11,293,282,22,1,9,197,53,0.766792
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_348,42,1.02381,43,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_349,94,1.021277,96,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_322,2808,1.003561,2818,14,14,20.95,0,22,22,1,0,0,18,3,0.952273
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_385,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_373,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_391,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_386,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_346,73,1,73,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_342,125,1.016,127,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_379,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_367,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_380,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_376,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_427,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_368,41,1.02439,42,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_434,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_270,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_333,3503,1.020554,3575,9,7,14.09,1,16,15,1,0,0,11,3,0.880625
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_290,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_284,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_272,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_278,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_277,8,1,8,1,1,0.41,0,1,1,1,0,0,0,0,0.41
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_307,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_212,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_254,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_257,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_474,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_229,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_281,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_288,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_285,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_310,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_296,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_282,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_279,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_280,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_269,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_301,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_300,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_304,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_287,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_518,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_396,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_552,2878,1.003127,2887,13,10,16.84,2,14,12,1,1,0,4,6,1.202857
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_559,16425,1.005419,16514,128,115,180.59,33,121,88,10,1,3,5,69,1.492479
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_562,273,1,273,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_555,7997,1,7997,24,24,36.72,6,23,17,0,0,0,0,17,1.596522
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_548,84,1.011905,85,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_553,132,1.007576,133,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_561,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_564,179,1,179,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_556,6526,1.032485,6738,17,15,25.78,1,15,14,1,0,0,0,13,1.718667
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_560,357,1.005602,359,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_550,144,1.006944,145,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_549,158,1.025316,162,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_551,46,1,46,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_547,135,1.014815,137,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_543,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_517,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_568,96,1,96,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_516,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_522,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_545,162,1.012346,164,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_566,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_544,59,1,59,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_563,434,1.011521,439,2,2,3.61,1,2,1,0,0,0,0,1,1.805
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_567,146,1,146,1,1,1.34,0,3,3,0,0,0,0,3,0.446667
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_2_546,213,1.014085,216,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_261,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_495,81,1.012346,82,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_503,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_441,580,1.006897,584,6,6,2.17,0,7,7,3,0,0,2,2,0.31
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_500,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_461,8,1.125,9,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_464,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_443,203,1,203,2,2,0.8,0,4,4,0,0,0,4,0,0.2
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_462,73,1,73,2,2,0.83,0,3,3,1,0,0,2,0,0.276667
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_468,19,1,19,1,1,0.44,0,1,1,1,0,0,0,0,0.44
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_501,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_460,61,1,61,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_458,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_455,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_471,208,1.004808,209,1,1,0.44,0,1,1,1,0,0,0,0,0.44
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_457,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_435,620,1.008065,625,14,10,4.68,1,23,22,7,0,3,10,2,0.203478
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_440,65,1,65,1,1,0.3,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_477,39,1,39,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_490,25,1,25,1,1,0.25,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_478,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_505,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_431,245,1.008163,247,4,3,1.32,1,5,4,2,0,0,2,0,0.264
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_450,58,1,58,1,1,0.25,0,32,32,0,0,0,32,0,0.007813
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_438,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_472,91,1,91,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_445,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0
9/21/13,9/21/13,Simple_Multi_Fill_Campaign_1_476,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0
